,ktr,gam,slope_ven_blast,slope_aza_blast,slope_ven_wbc,slope_aza_wbc,B,Xl1,B0,p1,bi
3841,0.001933617440969665,0.6666666677777767,0.0006026566675996724,0.908167427786294,0.0468839188495902,0.025870605972419972,8.798216638336424,0.0003286355587500713,0.9985557550501507,0.13795066624093336,3.6864421055382026e-05
1666,0.1683913417931839,0.6666666677777688,1.4827719526259577,0.09811431432777451,0.3283753886929266,0.15426601711645746,1.8536676162902053,0.05211453669649209,0.5446259905719867,0.831176794990216,0.11185128732997185
4098,0.6666666677777806,0.12760304431088598,0.8788999157132605,0.8361128082894739,0.00203339355190481,1.1061689725438082,1.4144596220318388,6.6666666777777746,0.4469769796698735,0.04317255588699971,0.001843469074827921
8322,0.6621113635605771,0.6164285133755664,0.14140790142846785,0.9769314608583747,0.09092312608067381,0.2626527847556687,0.3236702974717144,1.1617420193820749,0.227608370123894,0.03491776430342118,0.1002350392176318
3717,0.6666666677777767,0.6616849631887355,0.36851052179550037,1.481399714932889,0.02322431182269278,0.5387692187431722,0.7106639904641832,6.6666666777777825,0.313890162493563,0.15757980577327366,0.10764176300321175
7687,0.02560928096827497,0.6666666677777767,0.3402262574141284,1.4986194609065224,0.19397534628770965,0.03187993349181294,2.1153837893088165,0.018865805197652623,0.7730700573794526,0.3331716186752182,0.0970324953362121
3339,0.6666666335855207,0.6666666496686886,0.14720504672218243,1.275698832422267,0.2805649600844577,0.6179460313111912,0.7659401970275537,1.780906979259583,0.2993787202135477,0.006179789676620249,0.0019280589009163986
8205,0.13476321687633466,0.666666654104948,1.223052533905436,1.4821569235120937,1.3213936227895478,0.32014643998344017,1.8777163722474988,0.02643645343877094,0.33449774065543236,0.01915383357121071,0.014208351612693017
9102,0.6656461413992268,0.21576124087669263,0.14531249402792695,1.34413552313684,0.00019480280518587714,1.136710803036671,0.6034120927175919,1.378022344762797,0.15782780745551991,0.8777151461599912,0.00013771502338416375
9357,0.4246643102267275,0.5825886554580245,1.4982309191880552,1.0393093738584718,1.230589986204973,0.9026940449117407,2.0490103562689876,6.001067312571438,0.03763695355824874,0.036656714972387296,0.05029314157054044
6416,,,,,,,,,,,
3347,0.2179680772470461,0.27920394845792357,0.32528381661428857,1.240446721517262,0.2097396936314478,1.4179024216220713,3.8456538917087246,0.01801554189686541,0.9799998695395862,0.6724925293569867,0.010416963059547039
