,blasts_train,leuk_train
3841,8.507012429269688,0.6897240838929056
1666,2.2008066533370236,1.0832454628804649
4098,22.427085913922074,0.4372561935352231
8322,5.604153718766047e-05,0.4601681747447326
3717,1.8389898363424688,0.48582933487018454
7687,0.6996854506934137,0.5307812892247636
3339,11.49589702900687,0.08929127124080201
8205,0.6239194027962204,1.3881873282397816
9102,8.397796649398831,2.6756393626517387
9357,11.388410179338678,0.7166964950862122
6416,inf,inf
3347,13.76661093984439,0.05011569929420684
6804,22.489252275514186,1.0143530550139055
8725,16.375733317935868,0.3517402483622927
9109,2.0814329552683226,0.49913889718948784
8216,1.3233676332747115,1.1924620489248718
5276,7.670840393133589,0.16712114618327414
3101,1.0266131645893424,0.6668624255650116
3360,1.0389438056851905,0.7400541529067469
2467,2.3211682673630323,0.7871737636625699
4132,1.8695518379679519,3.0977295325466128
5157,10.129449441846274,1.4924564135732212
3110,1.8344912922016672,0.28307373771856026
8103,1.8625231339109234,0.025852336599211562
5161,0.9951802883935409,0.335298360816472
3114,3.7694300277879145,0.25838688825936074
8106,1.1921580954182818,0.5021430655254081
3500,5.48265272492551,0.8962589371898567
3631,6.411425219440905,2.14006182234243
6450,4.299617786837786,1.15533774199493
6067,1.6188999721345303,1.549336614487635
8242,11.377750783130839,0.25629872991500946
2101,0.005107683194612827,1.2740272077601085
3895,1.0501229930819218,0.8248104930451777
2104,0.9304100760050896,0.07967389230304601
2105,0.003182345719169399,0.2574598998830458
1978,14.475320255382034,0.24322585085969364
6074,0.8090088451765688,0.425565213842009
9145,0.36176040127444425,1.3959462199327417
2111,9.076528214928716,0.5282132921352707
5568,1.746666395810097,0.32269215117398903
3266,1.5553642375936498,1.0422040095309761
3652,0.9073019977770086,0.81475010797949
2886,0.594775974386074,0.3705762140451497
4935,2.786324059702371,0.4328132857397724
6086,4.970691577913158,1.8833077396127564
1100,1.9296871029492733,0.6463025586462607
8013,27.455439719921685,0.6824427091204147
4046,0.3408140593429817,0.012318940287424815
6735,4.195707418247475,0.4835093823630165
9553,18.210988771438295,0.3155171298624132
4181,7.171980269183786,0.5263268396007199
8917,5.592281613286453,0.13537326035565264
8793,4.070528050181617,0.5420869276125768
7643,1.9679588207279821,0.41907953351602717
7773,13.476024929179816,1.5003760471962213
9823,11.29706654404231,0.1677801941020447
7908,6.947818837140432,0.2059140306289115
4838,2.455572013762186,1.1957006294268446
5478,0.731497564060479,2.148018435405864
6374,3.663240653574312,0.3814888387543477
7402,0.9401042570885296,0.5755766775367523
3947,5.569865494211823,1.2889184186621465
2927,3.2905556962838114,1.331456651702275
1393,1.5838237700482127,0.3597735799487045
5874,4.9410266078959595e-05,1.3587606888887667
7537,2.6410352214831763,0.8045581570815823
3447,2.0226282152257946,0.3977044334709698
9851,0.6231555250231836,0.4722005973921104
6780,2.127599869306436,0.419972588918346
8574,0.0031538146556814818,0.49507982481694995
