,blasts_train,leuk_train
3841,0.0,0.7349573382975527
1666,0.0,1.2463522119514956
4098,0.0,0.46108928461252585
8322,0.0,0.03871971787797112
3717,0.0,0.5404807890917662
7687,0.0,0.48760736711847086
3339,0.0,0.19401554990633263
8205,0.0,0.7146999003019646
9102,0.0,1.1239002174286903
9357,0.0,0.7648632792323116
6416,inf,inf
3347,0.0,8.777748908784294e-06
6804,0.0,1.062293817140906
8725,0.0,0.6004212917027896
9109,0.0,0.3288274732828634
8216,0.0,1.249314173828327
5276,0.0,0.16389620714927816
3101,0.0,0.6469611220107009
3360,0.0,0.44871879592932346
2467,0.0,0.7601320073326262
4132,0.0,3.4459897713669028
5157,0.0,0.5916749984388555
3110,0.0,0.24679953204973978
8103,0.0,0.11336090612831266
5161,0.0,0.2795969157798308
3114,0.0,0.270943034677066
8106,0.0,0.5184465993885135
3500,0.0,0.7995882582188316
3631,0.0,2.612771009641165
6450,0.0,1.0315715220426038
6067,0.0,0.39747296598673193
8242,0.0,0.3654625789555052
2101,0.0,1.2645891493544301
3895,0.0,0.5089250385168409
2104,0.0,0.08813866248162959
2105,0.0,0.24553610408873935
1978,0.0,0.4317944418014976
6074,0.0,0.025483561869448567
9145,0.0,1.6422348428468025
2111,0.0,0.5880468259326602
5568,0.0,0.3366395365543233
3266,0.0,1.1130420775861287
3652,0.0,0.6507548682684624
2886,0.0,0.24061450660070918
4935,0.0,0.48838089339341706
6086,0.0,0.9282010387909331
1100,0.0,0.6411881732264824
8013,0.0,0.6338899285522088
4046,0.0,0.02725373637206293
6735,0.0,0.3629427356806491
9553,0.0,0.3229444396365381
4181,0.0,0.15510889659601018
8917,0.0,0.13972134460196745
8793,0.0,0.4569137286066977
7643,0.0,0.3904989744795425
7773,0.0,1.409705822283645
9823,0.0,0.2546457544567681
7908,0.0,0.1997927720320828
4838,0.0,0.6150299822098796
5478,0.0,2.1133232122799095
6374,0.0,0.37999299024110406
7402,0.0,0.34748217471047105
3947,0.0,1.3297072484778767
2927,0.0,0.9441658520996128
1393,0.0,0.20623340804459608
5874,0.0,0.5421422225166731
7537,0.0,0.7665206110086638
3447,0.0,0.43970699183524403
9851,0.0,0.4987016018709516
6780,0.0,0.3022643638940597
8574,0.0,0.3493051193975586
