,blasts_train,leuk_train
3841,7.184048905894811,0.7679353217993925
1666,13.355697661927541,1.2953026092452202
4098,10.25082399219463,0.49748261603892074
8322,7.819520546506428e-05,0.6617259280041321
3717,2.048588056871348,0.5343972611009773
7687,4.60058890870001,0.48664111745093486
3339,10.828060342985362,0.28875890424958284
8205,8.388442597871173,0.4900646222002714
9102,24.64484837714086,2.547575213587859
9357,2.2646959410074805,0.8813065192267691
6416,inf,inf
3347,28.936227653342655,1.18073947394642e-05
6804,24.0100278955145,1.8709915309706977
8725,16.748945503049864,0.4761144023572666
9109,8.15865434870975,0.33836578568642034
8216,4.489300832495017,1.1770392835031607
5276,7.690284015008895,0.1414803136863972
3101,1.4180502137290483,0.6512102809889733
3360,8.853859019314609,0.504362393621265
2467,1.2322390448452976,0.791615090560303
4132,2.168584797726915,2.9014005141204686
5157,11.211622554997371,0.6861681183306579
3110,2.883024858315223,0.253235298123629
8103,8.044893834302234,0.005073211973093087
5161,4.911862274542353,0.3549186224169212
3114,6.204958576642055,0.3028026401729512
8106,10.27168025352814,0.49101103107564564
3500,3.973479512157948,1.0945973512570149
3631,7.504705526286651,3.8523086212352013
6450,2.3382761924243383,1.3082015781716512
6067,4.636928797830876,0.4207633126286719
8242,12.896394508016101,0.3644362956475802
2101,2.5,1.4200725325570422
3895,9.816812573987537,0.524257736277864
2104,0.9818660750529753,0.12923704539793324
2105,0.009081218705079172,0.24797350481483785
1978,8.030437825513374,0.708389327709846
6074,14.617270522326834,0.3135786276873861
9145,1.7290417358475758,1.3959968614297136
2111,0.42175508942245576,0.7235198258405829
5568,2.581252036973923,0.4437709952901426
3266,inf,inf
3652,1.6288459797434303,0.9349134880246652
2886,10.897597796877399,0.21406480607528183
4935,2.5151396831655655,0.4059777123133895
6086,12.279874508893714,1.8330479226611103
1100,15.919039198702201,0.6520879990690784
8013,18.929833623495373,0.6657516801364015
4046,0.028540829221629316,0.04067388706600007
6735,4.46718109860661,0.4329207592694627
9553,19.686213787150102,0.2837552786262677
4181,1.5079310732427396,0.6649218509440024
8917,4.846745500798712,0.1477796663833739
8793,3.974869195399062,0.5774264739337744
7643,4.725851296965891,0.4455106176721327
7773,13.62136466093708,1.6830743652124855
9823,6.873877022378105,0.19165193683677995
7908,11.078501388280799,0.35769172267840477
4838,0.031967342971992045,0.7266387597508149
5478,0.12357251286666665,2.3380311041899104
6374,3.613772574321565,0.3798107823678735
7402,11.099001649758812,0.35981986033941155
3947,5.040042377167,1.7260012444801367
2927,2.55841308625427,3.1570695596587797
1393,1.5881240074335454,0.17727127795063108
5874,2.0637201452299774,0.8935899742189076
7537,2.0502891206545457,0.8106035414156331
3447,11.296420068824975,0.40545821751586514
9851,0.8099211187260817,0.525528790901282
6780,12.297855953865035,0.27640617067612366
8574,9.965175932806028e-05,1.3061848248843786
