,blasts_train,leuk_train,neut_corr,blast_corr,neut_mape,neut_corr_2,blast_corr_2,neut_fvu_r2,blast_fvu_r2,frac_unexplained_variance_neut,frac_unexplained_variance_blast,model
7537,2.0087670075266577,0.7927491051832029,0.2240913846880981,0.9933333815630804,1.0174281466816906,0.2240913846880981,0.9933333815630804,0.9497830513085708,0.013288793072455785,0.9323053460009214,0.04101641194745446,m1a
3447,2.3377917868773426,0.4599316815941126,0.5382680118119525,1.0,0.28711851758721374,0.5382680118119525,1.0,0.7102675474600078,0.0,0.7350306782555269,0.05058762720203389,m1a
9851,0.8099114217830319,0.5255954745500798,0.5864228852051122,0.9710060328632518,inf,0.5864228852051122,0.9710060328632518,0.6561081997077118,0.0571472841431695,0.6380108884994198,0.05354747029670303,m1a
6780,12.157447100788591,0.3032997149909079,0.8117845371507347,0.9999999999990652,0.4207305629959228,0.8117845371507347,0.9999999999990652,0.3410058652429674,1.8696155734687636e-12,0.33269275724055875,0.17372681874274137,m1a
8574,0.0002099110923898,1.4331871019261306,-0.30098288248038985,0.9999999999896826,inf,0.0,0.9999999999896826,1.0,2.0634827180288084e-11,1.8056835865270653,1.8082555333242704e-11,m1a
3841,5.8402833308579245,0.982596857988936,-0.11291922159463835,0.9763574699289865,0.8662877612445548,0.0,0.9763574699289865,1.0,0.046726090913868146,1.465744332961074,0.054411745269643104,m1b
1666,2.31459477174658,1.2488813919663564,0.5264510303965123,1.0,1.1763980731698624,0.5264510303965123,1.0,0.7228493125944504,0.0,0.7139081046401462,0.03550432445138576,m1b
4098,8.81497125561691,0.4625478220255585,0.5809216219220295,0.9619305056993224,1.035776529806872,0.5809216219220295,0.9619305056993224,0.6625300691834787,0.0746897022050459,0.6297030115348087,0.10598370298343128,m1b
8322,8.640106344655429e-05,0.0467602782587695,0.9954583912972993,,0.47460607256923754,0.9954583912972993,,0.009062591195793002,,0.0074811463559788,inf,m1b
3717,0.6980806211525218,0.5548416898631585,0.19523652094129348,0.9995681772624717,inf,0.19523652094129348,0.9995681772624717,0.9618827008907399,0.000863459004179945,0.9446966504078889,0.0007776623447853265,m1b
7687,4.4766851619073895,0.4875240250661393,0.39568571469580016,-0.25089017598463187,0.38968920435022497,0.39568571469580016,0.0,0.8434328151856738,1.0,0.8223421654595598,2.3716816614013956,m1b
3339,0.0008415228352969,0.311720572996194,0.4247386175103448,0.9999999991922067,0.6222681310164324,0.4247386175103448,0.9999999991922067,0.819597106795401,1.6155865534273062e-09,0.894337005329733,4.046632470435049e-09,m1b
8205,7.806408655092234,0.5128988068240135,0.9341834239162555,-0.8946603296203245,inf,0.9341834239162555,0.0,0.12730133048010162,1.0,0.12082819323327314,2.1382461786069804,m1b
9102,36.78745612470429,2.6756841518892074,-0.27528197619543693,0.010846462557163952,inf,0.0,0.010846462557163952,1.0,0.999882354249996,1.4237701218421501,0.749967818302601,m1b
9357,1.89185114319142,0.7661073488752299,0.7485262378614004,0.9959070021146192,inf,0.7485262378614004,0.9959070021146192,0.43970847123305823,0.008169243139071747,0.41893764573246683,0.023719484247065343,m1b
6416,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b
3347,20.61922250769475,6.941334075911938e-06,0.9999999994545375,0.4978459332246573,6.7730694690558446e-06,0.9999999994545375,0.4978459332246573,1.0909249059665171e-09,0.7521494267716701,9.786483159123134e-10,1.1411570859166604,m1b
6804,24.362360160319103,1.127171512566498,0.4263864897722808,0.6480084987424551,1.4267838742253454,0.4263864897722808,0.6480084987424551,0.8181945613396727,0.5800849855575495,0.7672599240900785,0.5082031778131593,m1b
8725,11.111902000849636,0.4797725385481252,0.8605241309147187,0.7344114616119884,inf,0.8605241309147187,0.7344114616119884,0.2594982201134681,0.4606398050529428,0.2544898084764066,0.5027217544966162,m1b
9109,0.0052388065265195,0.4494574802196857,0.49843690569820137,0.9999999723557891,0.4548976138361296,0.49843690569820137,0.9999999723557891,0.7515606510380023,5.528842106361509e-08,0.7304639775744869,5.0263647374873915e-08,m1b
8216,2.399342697200701,1.175875706941219,0.527904178361309,0.9999987403132179,0.6138191864008766,0.527904178361309,0.9999987403132179,0.7213171784686713,2.5193719773719536e-06,0.7085717386494952,0.098960647830657,m1b
5276,5.105172415856095,0.1569542521996736,0.4909718626314622,0.8099735742555024,0.31071493444562637,0.4909718626314622,0.8099735742555024,0.7589466301041926,0.3439428090077661,0.6998476501011006,0.30200214826903776,m1b
3101,0.8687843205359409,0.6692524492574162,0.2033909016836077,0.985550794291704,0.5330814564377031,0.2033909016836077,0.985550794291704,0.958632141112329,0.028689631870991383,0.9404963673996458,0.026819814057176015,m1b
3360,1.997550655812638,0.4307547331138862,0.6920977758514315,0.9996220409311084,1.6677191282658244,0.6920977758514315,0.9996220409311084,0.5210006686615016,0.0007557752847254795,0.4923512287113281,0.004149263732274697,m1b
2467,2.0167326104992123,0.8078607771103806,0.27147946869295225,0.9957713136419405,0.47945368884002426,0.27147946869295225,0.9957713136419405,0.9262988980781923,0.00843949092780416,0.9457764539784759,0.05862410922527019,m1b
4132,0.0948750172438671,4.091697214300125,0.41438734948229183,0.9999585379020203,inf,0.41438734948229183,0.9999585379020203,0.828283124589041,8.29224768539305e-05,0.9396843297233594,7.257258873891927e-05,m1b
5157,11.212707711609797,0.668871771271079,0.5777402712578203,0.8432231501669428,0.6941608546410959,0.5777402712578203,0.8432231501669428,0.6662161789669402,0.28897471902253735,0.8456987175909881,0.4520442758687418,m1b
3110,0.0611851545283586,0.2459834239972003,0.7115686658800918,0.999996806927159,inf,0.7115686658800918,0.999996806927159,0.4936700337376263,6.3861354863137265e-06,0.4809811206457351,5.48391858311156e-06,m1b
8103,5.269588983776649,0.0057581226241386,0.9998529983817627,0.9432726214421812,0.0386161685320385,0.9998529983817627,0.9432726214421812,0.00029398162699889596,0.11023676163759555,0.0002589877063910256,2.9752037204935946,m1b
5161,2.2382736649899195,0.3490813899884177,0.6329317623576145,1.0,inf,0.6329317623576145,1.0,0.5993973841988842,0.0,0.5724828891206953,0.003680344535821786,m1b
3114,6.103876356004157,0.2669526239775163,0.7389223604634186,0.9838692828685404,inf,0.7389223604634186,0.9838692828685404,0.4539937452071696,0.032001234227744146,0.4231963255847447,0.06171749131467527,m1b
8106,0.0101667582834483,0.6980857073293455,0.3877922172190993,0.9999993081815793,0.6189168142159137,0.3877922172190993,0.9999993081815793,0.8496171962642949,1.3836363627062198e-06,0.8237777100760295,1.2301048144748185e-06,m1b
3500,2.2567619332955764,0.8833326738921513,0.41700523808199347,0.9985914643042613,inf,0.41700523808199347,0.9985914643042613,0.8261066314121799,0.0028150874186713137,0.7908600780769678,0.0025141799988013963,m1b
3631,4.010715794269376,2.9764177077086944,0.4751912189141122,0.9677256260199264,inf,0.4751912189141122,0.9677256260199264,0.7741933054669203,0.06350711274434151,0.7450977321627059,0.057168129300906825,m1b
6450,12.66031052894537,1.0889076293569817,0.46144888127417755,0.755359856772618,2.1594105966529695,0.46144888127417755,0.755359856772618,0.78706492997081,0.42943148677645004,0.7439748122239211,0.9569161951601493,m1b
6067,2.408837351775463,0.4818016611417895,0.6446456058097634,0.9999999990133084,inf,0.6446456058097634,0.9999999990133084,0.5844320429101632,1.9733832345991686e-09,0.5705929188994315,0.01836959995982153,m1b
8242,13.159442490324103,0.2162335593379772,0.8492928271601228,0.6011203509569614,0.2921351658873997,0.8492928271601228,0.6011203509569614,0.2787016937343658,0.6386543236653797,0.26951227762373725,0.9828398801231765,m1b
2101,2.5,1.302996056874757,0.4847364708650746,,0.5805422713003022,0.4847364708650746,,0.7650305538132727,,0.7512319319932396,inf,m1b
3895,28.342936165037,0.5260812842807573,0.7171993084949502,0.9999999802843275,0.3886224715461075,0.7171993084949502,0.9999999802843275,0.4856251518943653,3.943134463391118e-08,0.4808126674300873,1.069981476569057,m1b
2104,0.7262760087728057,0.1230837629086686,0.24195994753183697,0.9948791412690995,0.6020005578929508,0.24195994753183697,0.9948791412690995,0.9414553837903907,0.01021549426765922,0.8559103215682118,0.008187455815583338,m1b
2105,0.0055636069962253,0.2916504237769731,0.4683814288951631,,0.8167902849925656,0.4683814288951631,,0.7806188370661253,,0.7576793108239213,inf,m1b
1978,21.64718632733893,0.46202462766452,0.86874496167406,0.8869719755700538,inf,0.86874496167406,0.8869719755700538,0.245282191565936,0.21328071455335584,0.24762948439855947,0.6049898832639823,m1b
6074,4.669174274051908,0.2418246935002997,0.7451521730761981,0.9772420370389919,inf,0.7451521730761981,0.9772420370389919,0.44474823895981974,0.04499800104388152,0.4113070712784558,0.04625756079242131,m1b
9145,0.000599149271723,1.580843954495996,0.27099485297815495,0.9999999550618659,0.4652761911041529,0.27099485297815495,0.9999999550618659,0.9265617896593482,8.987626620715616e-08,0.9091487690171134,8.296423195521092e-08,m1b
2111,0.0379752157021358,0.779432656520303,0.2468000038021536,0.9999938124640679,inf,0.2468000038021536,0.9999938124640679,0.939089758123257,1.2375033578537753e-05,1.0556336248659273,9.902949408575048e-06,m1b
5568,18.8264694491344,0.339130681631449,0.7685693373475779,1.0,0.33712163592516714,0.7685693373475779,1.0,0.4093011736891049,0.0,0.4036532399095524,1.0888272442957543,m1b
3266,2.2489751589005387,1.415905268155307,0.19625898976466707,1.0,inf,0.19625898976466707,1.0,0.9614824089365523,0.0,1.0596915734840615,0.004556451750238011,m1b
3652,0.1551882706615262,0.698238362707495,0.4007879028247003,0.999966571553144,inf,0.4007879028247003,0.999966571553144,0.8393690569493786,6.685577625109573e-05,0.8186967925185684,8.539266251848019e-05,m1b
2886,7.891276223884365,0.2181949604620854,0.9905499066624673,0.6049625099444343,0.14613688845297523,0.9905499066624673,0.6049625099444343,0.01881088241097728,0.6340203615617301,0.015364842740700069,0.7895054255675775,m1b
4935,2.445378596125744,0.3307874623748586,0.8045375118074508,0.9902977143093205,0.5669324967624447,0.8045375118074508,0.9902977143093205,0.35271939209467595,0.019310437033735472,0.3385455664659062,0.04806790662055051,m1b
6086,13.205354520467644,1.566386003515242,-0.052636168300202534,0.9475687217608666,1.1160160451694277,0.0,0.9475687217608666,1.0,0.10211351754047737,1.2776262743304205,0.17732949079571397,m1b
1100,9.71083244412396,0.6509798684085704,0.884618506571479,0.7697084706438186,0.3544384188796616,0.884618506571479,0.7697084706438186,0.21745009783124614,0.40754887021915376,0.20925086547416819,0.6573628554074229,m1b
8013,4.756823236135216,0.6884667819067422,0.47105587061870063,0.9925773944878288,0.48782603261122603,0.47105587061870063,0.9925773944878288,0.778106366755658,0.014790115951753169,0.9036479300844231,0.013800819236250981,m1b
4046,1.7674803904988774,0.0173213809718783,0.965973519745772,0.998579113950977,inf,0.965973519745772,0.998579113950977,0.06689515914996469,0.002839753180881699,0.0709830729669838,0.006603750943687281,m1b
6735,0.0059650986998961,0.5832304005962203,0.4114666111971366,0.9999999675555569,inf,0.4114666111971366,0.9999999675555569,0.8306952278699444,6.488888526501313e-08,0.9931297343021811,5.249496920223089e-08,m1b
9553,14.957211798328425,0.2346887068121646,0.9397387141507213,0.8666403569604152,1.7518784884498309,0.9397387141507213,0.8666403569604152,0.1168911491263489,0.24893449168752413,0.12499725196343082,0.2959724620870581,m1b
4181,10.498626685310196,0.3204261870045745,0.6497936105031731,0.6576428097496615,inf,0.6497936105031731,0.6576428097496615,0.5777682637492506,0.5675059347845706,0.5288525307049549,1.7295246123963233,m1b
8917,5.484154331702901,0.1511573840282611,0.9371722203009423,0.871520177233719,inf,0.9371722203009423,0.871520177233719,0.12170822949620208,0.24045258067450703,0.11048175386622207,0.27617951087176945,m1b
8793,2.546070396484516,0.4503528292555152,0.6418081159568058,0.9081924207497117,0.869105102349166,0.6418081159568058,0.9081924207497117,0.5880823422919754,0.17518652689277858,0.5637758297916494,0.15396821969075178,m1b
7643,0.0151071641708062,0.4513309206126503,0.5467979973896314,0.9999997217666781,0.31034026821380206,0.5467979973896314,0.9999997217666781,0.7010119500506886,5.564665664925528e-07,0.6848087975300942,5.009084428722976e-07,m1b
7773,13.417960280315263,1.0473517985448348,0.8431059700980158,0.5115112212423357,inf,0.8431059700980158,0.5115112212423357,0.2891723231850837,0.7383562705431743,0.29665661837961993,0.7802925047888101,m1b
9823,6.927430412815074,0.1781275889002113,0.9445097039693661,0.9606885806103626,0.3307084902183964,0.9445097039693661,0.9606885806103626,0.10790141910770046,0.07707745108484698,0.09894017000146828,0.07203706552241562,m1b
7908,3.648922943375608,0.4374281867109788,-0.20204358945188564,0.982678220544659,inf,0.0,0.982678220544659,1.0,0.034343514867182456,2.5237158159218778,0.03070953219101527,m1b
4838,0.0096709550072261,0.6992433649619642,0.480262142926,0.9999999116003582,inf,0.480262142926,0.9999999116003582,0.7693482740721264,1.76799275886097e-07,0.7210996634822251,1.4144025822577175e-07,m1b
5478,0.0254103804405013,2.295025768434183,0.257515560449819,0.999967302055077,inf,0.257515560449819,0.999967302055077,0.9336857361262156,6.539482069034541e-05,0.9244608773528586,5.723545122490955e-05,m1b
6374,0.9619441139978728,0.5063765327857748,-0.06268520361660396,0.9994075550596655,inf,0.0,0.9994075550596655,1.0,0.001184538889661635,1.4379071719848004,0.0011875431865649064,m1b
7402,0.5691805196265829,0.3751692243767854,0.7604110740460872,0.9976971006160099,0.5101575238262842,0.7604110740460872,0.9976971006160099,0.4217749984680761,0.004600495422407369,0.40081544221881693,0.0039268662293622655,m1b
3947,14.4496075524487,1.0595485583302382,0.8093724354324857,0.4263000119919821,0.5975560489107142,0.8093724354324857,0.4263000119919821,0.3449162607620867,0.8182682997756359,0.3288776649160838,0.9355490463527838,m1b
2927,19.771179001393275,2.280988582482624,-0.6562175430064546,0.8422727935780822,0.3286659890085301,0.0,0.8422727935780822,1.0,0.29057654119817344,2.294528510003257,26.059967940342293,m1b
1393,1.1335850389589883,0.1967420994432391,0.8047118743585899,0.9991435904965451,inf,0.8047118743585899,0.9991435904965451,0.35243879926628496,0.0017120855696721726,0.31722798430101307,0.0019689945076447443,m1b
5874,3.4178414027254704e-05,0.6706232762917652,0.6925367962384326,1.0,0.8779191007389118,0.6925367962384326,1.0,0.5203927858558077,0.0,0.6091471650182826,1.035491621423549e-12,m1b
7537,2.865050431459732,0.7138408945197032,0.48026120220082197,0.9948412925273015,0.8858537824529523,0.48026120220082197,0.9948412925273015,0.7693491776606212,0.01029080268260818,0.755943786972976,0.08343784419179136,m1b
3447,10.860258670925772,0.4010976148812894,0.6550693016086143,0.9994339263640086,0.2704181648736287,0.6550693016086143,0.9994339263640086,0.5708842100900022,0.0011318268326213632,0.5590092216638975,1.0917243355979231,m1b
9851,0.0066792796996315,0.6093178406494101,0.34545354042224086,0.9999979518756125,inf,0.34545354042224086,0.9999979518756125,0.8806618514097392,4.096244580198416e-06,0.8574575817421293,3.6418593719109762e-06,m1b
6780,2.374348687858569,0.3018641366053097,0.8186126232231918,1.0,0.28676768820540466,0.8186126232231918,1.0,0.3298733730996446,0.0,0.32955080751865173,0.006626299876185222,m1b
8574,2.0412790837864945,0.4319866737821025,0.9301865014113484,1.0,inf,0.9301865014113484,1.0,0.13475307259211555,0.0,0.16405012570356148,0.0017099908886443955,m1b
3841,0.0,0.7489811582505185,0.2514391630248542,0.0,1.1215293310183136,0.2514391630248542,0.0,0.9367783472973608,1.0,0.8516266955290493,0.0,m1b_w
1666,0.0,1.2761139281972798,0.10578453043615807,0.0,2.6365604313641264,0.10578453043615807,0.0,0.9888096331204016,1.0,0.7453818618557837,0.0,m1b_w
4098,0.0,0.4559604382263008,0.58099027822197,0.0,0.9995117282009841,0.58099027822197,0.0,0.6624502966115579,1.0,0.611894873090935,0.0,m1b_w
8322,0.0,0.0371240910425744,0.9970500985943235,0.0,0.07689355321048655,0.9970500985943235,0.0,0.005891100893049783,1.0,0.0047154770491836095,,m1b_w
3717,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
7687,0.0,0.4873980177691933,0.39774975604745466,0.0,0.38801202397554535,0.39774975604745466,0.0,0.8417951315641903,1.0,0.8219171290840973,0.0,m1b_w
3339,0.0,0.2087345976303563,0.6763337278463785,0.0,3.5249523998203385,0.6763337278463785,0.0,0.5425726885774209,1.0,0.4010136424105544,0.0,m1b_w
8205,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
9102,0.0,1.0447957306204534,0.5819668323660389,0.0,inf,0.5819668323660389,0.0,0.6613146060258388,1.0,0.21708657201549741,0.0,m1b_w
9357,0.0,0.7576027524318484,0.743511023450887,0.0,inf,0.743511023450887,0.0,0.4471913580070145,1.0,0.4096879768058725,0.0,m1b_w
6416,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
3347,0.0,7.611527144510262e-06,0.9996042454364092,0.0,0.006559951677326322,0.9996042454364092,0.0,0.0007913525055068815,1.0,1.1767504158080543e-09,0.0,m1b_w
6804,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
8725,0.0,0.5298265198451804,0.33102011515893714,0.0,inf,0.33102011515893714,0.0,0.890425683360164,1.0,0.3103609039548682,0.0,m1b_w
9109,0.0,0.3227545300717097,0.48895634912186764,0.0,0.8268260542580212,0.48895634912186764,0.0,0.7609216886534143,1.0,0.37667454436375664,0.0,m1b_w
8216,0.0,1.1854076775451177,0.49480531877832123,0.0,0.7196997006309099,0.49480531877832123,0.0,0.7551676965086839,1.0,0.7201060533310323,0.0,m1b_w
5276,0.0,0.1685441822146748,0.01690632136700584,0.0,0.49942580212064425,0.01690632136700584,0.0,0.9997141762978355,1.0,0.8070210613185652,0.0,m1b_w
3101,0.0,0.6586583220748098,0.3038282971875823,0.0,0.4696541680127957,0.3038282971875823,0.0,0.9076883658280942,1.0,0.910956315091904,0.0,m1b_w
3360,0.0,0.3519397828254067,0.2458590458749386,0.0,3.774770927053112,0.2458590458749386,0.0,0.9395533295614649,1.0,0.3286636190874087,0.0,m1b_w
2467,0.0,0.7395883407196809,0.22755908534387687,0.0,0.48517001509111446,0.22755908534387687,0.0,0.9482168626774582,1.0,0.7926757347440679,0.0,m1b_w
4132,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
5157,0.0,0.5109206564327967,0.2571133450774614,0.0,1.8621268230714494,0.2571133450774614,0.0,0.9338927277830782,1.0,0.4934428493234486,0.0,m1b_w
3110,0.0,0.2269448984393727,0.45208735084130836,0.0,inf,0.45208735084130836,0.0,0.7956170272092877,1.0,0.40940881961255265,0.0,m1b_w
8103,0.0,0.058820723481772,0.776706479083374,0.0,1.109907602376899,0.776706479083374,0.0,0.3967270453499083,1.0,0.027025768650821395,0.0,m1b_w
5161,0.0,0.2908532128702056,0.7645403030294402,0.0,inf,0.7645403030294402,0.0,0.4154781250436518,1.0,0.39742652420700136,0.0,m1b_w
3114,0.0,0.1716737609615473,0.4969891671583499,0.0,inf,0.4969891671583499,0.0,0.7530017677272498,1.0,0.17501744655841095,0.0,m1b_w
8106,0.0,0.4883097201885024,0.7650425581260926,0.0,0.34127315642281963,0.7650425581260926,0.0,0.4147098842558843,1.0,0.40307260544075313,0.0,m1b_w
3500,0.0,0.1312434474729172,0.3285959531996732,0.0,inf,0.3285959531996732,0.0,0.8920246995407982,1.0,0.017458475706137174,0.0,m1b_w
3631,0.0,2.8581823391004253,0.5323836233046457,0.0,inf,0.5323836233046457,0.0,0.7165676776370171,1.0,0.6870768960299879,0.0,m1b_w
6450,0.0,0.5281717862752486,0.23998034592514889,0.0,6.727996659175661,0.23998034592514889,0.0,0.9424094335696459,1.0,0.17503566467017107,0.0,m1b_w
6067,0.0,0.4281759628443617,0.7326645429246758,0.0,inf,0.7326645429246758,0.0,0.46320266754097594,1.0,0.45064479336860874,0.0,m1b_w
8242,0.0,0.2123490730642288,0.8501025034409839,0.0,0.2899237698974964,0.8501025034409839,0.0,0.2773257336433719,1.0,0.2599160504814949,0.0,m1b_w
2101,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
3895,0.0,0.5196559477293784,0.7205253514255164,0.0,0.38141860470593036,0.7205253514255164,0.0,0.480843217953136,1.0,0.4691395017744109,0.0,m1b_w
2104,0.0,0.0979080904523036,0.5013410669253203,0.0,0.4767874123189342,0.5013410669253203,0.0,0.7486571346141815,1.0,0.5415815918653372,0.0,m1b_w
2105,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
1978,0.0,0.3114909770262887,0.5470639473330556,0.0,inf,0.5470639473330556,0.0,0.7007210375283757,1.0,0.1125545468585975,0.0,m1b_w
6074,0.0,0.1885817015994942,0.8295970011350101,0.0,inf,0.8295970011350101,0.0,0.311768815707798,1.0,0.25012896398390594,0.0,m1b_w
9145,0.0,1.483491165782478,0.44599613422810286,0.0,0.44454776725147344,0.44599613422810286,0.0,0.801087448253588,1.0,0.8006208177227485,0.0,m1b_w
2111,0.0,0.5649174971352279,0.16795843177576913,0.0,inf,0.16795843177576913,0.0,0.9717899651954243,1.0,0.5545313098245214,0.0,m1b_w
5568,0.0,0.332632671403626,0.7384170804922816,0.0,0.3164667544196778,0.7384170804922816,0.0,0.4547402152372553,1.0,0.38833280917742874,0.0,m1b_w
3266,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
3652,0.0,0.6416160837168849,0.12327166207829597,0.0,inf,0.12327166207829597,0.0,0.9848040973284544,1.0,0.691299369373389,0.0,m1b_w
2886,0.0,0.2032104376917186,0.9916701359200176,0.0,0.08973190589224038,0.9916701359200176,0.0,0.016590341524373775,1.0,0.013326948233172028,0.0,m1b_w
4935,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
6086,0.0,0.95009428350225,0.6954425054673008,0.0,1.2023884657342985,0.6954425054673008,0.0,0.5163597215893633,1.0,0.4700452376614922,0.0,m1b_w
1100,0.0,0.7805695332653529,0.7887519182343741,0.0,0.5887935449639048,0.7887519182343741,0.0,0.3778704114815953,1.0,0.3008536874512426,0.0,m1b_w
8013,0.0,0.5874172779799576,0.2500186209396521,0.0,2.600321861613489,0.2500186209396521,0.0,0.9374906891834346,1.0,0.6578497436172329,0.0,m1b_w
4046,0.0,0.0174119080509429,0.9248909704251099,0.0,inf,0.9248909704251099,0.0,0.14457669282609842,1.0,0.07172697233025536,0.0,m1b_w
6735,0.0,0.4495915694421624,0.5187512388827425,0.0,inf,0.5187512388827425,0.0,0.7308971521576197,1.0,0.5901494356335035,0.0,m1b_w
9553,0.0,0.5212777564168406,0.6029782408037723,0.0,1.9553692337927364,0.6029782408037723,0.0,0.636417241117188,1.0,0.6166723387231641,0.0,m1b_w
4181,0.0,0.132613791146024,0.6746951412925487,0.0,inf,0.6746951412925487,0.0,0.5447864663162277,1.0,0.09058493246125748,0.0,m1b_w
8917,0.0,0.1508043566671161,0.8825578988716377,0.0,inf,0.8825578988716377,0.0,0.22109155513928014,1.0,0.1099662972576683,0.0,m1b_w
8793,0.0,0.4665314498628072,0.2972866948040431,0.0,1.2668686781290588,0.2972866948040431,0.0,0.9116206210924878,1.0,0.6050099449164252,0.0,m1b_w
7643,0.0,0.3899564992205268,0.692671562035054,0.0,0.2743313693633029,0.692671562035054,0.0,0.5202061071479184,1.0,0.5112242904351604,0.0,m1b_w
7773,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
9823,0.0,0.1714109315477938,0.9092894344239395,0.0,0.8027065990441233,0.9092894344239395,0.0,0.17319272444499223,1.0,0.09161937053822529,0.0,m1b_w
7908,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1b_w
4838,0.0,0.5917717139686585,-0.007253395810048897,0.0,inf,0.0,0.0,1.0,1.0,0.516472247463416,0.0,m1b_w
5478,0.0,1.764148922411818,0.583952413366315,0.0,inf,0.583952413366315,0.0,0.6589995789236565,1.0,0.5462404937799471,0.0,m1b_w
6374,0.0,0.3842621954825048,0.32663819748715134,0.0,inf,0.32663819748715134,0.0,0.8933074879423447,1.0,0.8280165700233731,0.0,m1b_w
7402,0.0,0.3493986506350506,0.7824144958643235,0.0,0.5342546242791367,0.7824144958643235,0.0,0.38782755666137647,1.0,0.34764219329025753,0.0,m1b_w
3947,0.0,1.3296917005552291,0.6723715476578203,0.0,0.6369742048005776,0.6723715476578203,0.0,0.5479165019002276,1.0,0.5179580253914295,0.0,m1b_w
2927,0.0,0.9303653975730528,0.751644372074597,0.0,0.18930834993799178,0.751644372074597,0.0,0.4350307379285848,1.0,0.3817282792924258,0.0,m1b_w
1393,0.0,0.1749311054075761,0.8281080844977068,0.0,inf,0.8281080844977068,0.0,0.31423700038953895,1.0,0.25079043559412884,0.0,m1b_w
5874,0.0,0.81601653760559,-0.5981477590238218,0.0,1.9126038392209868,0.0,0.0,1.0,1.0,0.9019093764946274,0.0,m1b_w
7537,0.0,0.7199124454950767,0.2047766719340555,0.0,1.3614459355600321,0.2047766719340555,0.0,0.9580665146316122,1.0,0.7688577857756124,0.0,m1b_w
3447,0.0,0.3993805440015301,0.55934676387526,0.0,0.30655337514207814,0.55934676387526,0.0,0.6871311977422743,1.0,0.5542333073877239,0.0,m1b_w
9851,0.0,0.4987501651886712,0.6396075116531895,0.0,inf,0.6396075116531895,0.0,0.590902231036815,1.0,0.5745012278255902,0.0,m1b_w
6780,0.0,0.2727683811068919,0.6644319535242018,0.0,0.8852152397343128,0.6644319535242018,0.0,0.5585301791360129,1.0,0.2690837021425777,0.0,m1b_w
8574,0.0,0.3483524449051494,0.940534483690438,0.0,inf,0.940534483690438,0.0,0.11539488498916117,1.0,0.10667768786678351,0.0,m1b_w
3841,7.184048905894811,0.7679353217993925,0.12592177251316441,0.3543608885445305,1.2552053444134517,0.12592177251316441,0.3543608885445305,0.9841437072071428,0.8744283606699308,0.8952756429070243,0.08233099864238293,m1c
1666,13.35569766192754,1.2953026092452202,0.48003277717506654,1.0,1.2401741406797437,0.48003277717506654,1.0,0.769568532837593,0.0,0.7679667258469239,1.1821279245043472,m1c
4098,10.25082399219463,0.4974826160389207,0.4906745480747332,0.961350839609322,1.3205358712405189,0.4906745480747332,0.961350839609322,0.7592384878716563,0.07580456318245166,0.7284140405290248,0.1433226540381264,m1c
8322,7.819520546506428e-05,0.6617259280041321,-0.14582158780460833,,1.8829455059395532,0.0,,1.0,,1.498201683207,inf,m1c
3717,2.048588056871348,0.5343972611009773,0.315763954580941,0.9969322455678736,inf,0.315763954580941,0.9969322455678736,0.9002931249874054,0.006126097746996906,0.8763602108481515,0.006697136939995779,m1c
7687,4.60058890870001,0.4866411174509348,0.0097920181727563,-0.18491945950700447,0.4493393350310035,0.0097920181727563,0.0,0.9999041163801045,1.0,0.8193663337816737,2.5047832315803014,m1c
3339,10.828060342985362,0.2887589042495828,0.5704739787401263,0.14075339085378116,0.7250775759698063,0.5704739787401263,0.14075339085378116,0.67455943958041,0.9801884829631627,0.7674340062901032,0.6699822330933272,m1c
8205,8.388442597871173,0.4900646222002714,0.9395439529705969,-0.575301350280998,inf,0.9395439529705969,0.0,0.11725716043638479,1.0,0.11030916768796975,2.468981376062444,m1c
9102,24.64484837714086,2.547575213587859,0.3935186673020542,0.6588683157896553,inf,0.3935186673020542,0.6588683157896553,0.8451430584848152,0.5658925424485031,1.2906967363151751,0.33658550930022857,m1c
9357,2.2646959410074805,0.8813065192267691,0.6859269514779496,0.9917858733218632,inf,0.6859269514779496,0.9917858733218632,0.5295042172361666,0.01636078147918918,0.5544011169603063,0.03398999662628193,m1c
6416,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1c
3347,28.93622765334265,1.18073947394642e-05,0.9479531183324355,-0.4015115447897624,0.04182712982927497,0.9479531183324355,0.0,0.10138488544381163,1.0,2.8317109790154406e-09,2.247422300435691,m1c
