,ktr,gam,slope_ven_blast,slope_aza_blast,slope_ven_wbc,slope_aza_wbc,B,Xl1,B0,p1,bi
9553,0.666666667777779,0.05364571414923131,1.5000000012499952,0.14961844333612642,0.02037005130511258,1.4999991138475,9.166651152454973,1.0497658076429879,0.20987450669702656,0.028761000804010357,0.022716094950052994
4181,0.6666652865189436,0.048378084895922664,0.6685436445482831,0.19873140169497244,0.014529627229066951,1.5000000012499766,5.820835427897916,0.806943290675492,0.7869038686535806,0.26424764863179406,0.07788107892616064
8917,0.17002534033185404,0.49419574575927516,1.395096183893838,0.45696871816449797,0.358473648600311,0.00741648707233322,0.948935080168502,0.005541371704222909,0.0002897772232775956,0.00018484685910052348,0.6205593309954801
8793,0.5662085589977837,0.5008081268709348,0.19715994189523056,1.1651944827904508,0.13768796318305082,0.2346331084409378,1.3434101780601275,0.09523351104737522,0.0889470999446137,0.05751969234909882,0.6666666677777775
7643,0.6089830167538117,0.5667530770230322,0.4767608766317888,0.30720759054086305,0.002335040320618416,0.024993325747335923,1.4924703310944432,0.15631778105696867,0.014604711117325891,0.0008850054314673482,0.008397871570438623
7773,0.6666666677777767,0.2331972183639672,0.008080653213952368,0.019951042908176488,0.029831532559518696,0.43172220841876646,8.394621197890054,1.7427158797033249,0.9630826383897426,0.020824381332349776,0.6666666677777783
9823,0.6666663659954952,0.413753198219457,0.03920689422068436,1.499999322617383,0.1984794991039557,0.22581976428505107,0.9013293938678191,0.0069813507690785915,2.1397881806647367,0.057063411778465446,0.13765711939968794
7908,0.3005980383625072,0.008162498180834563,0.705906206951715,0.24342160270741378,0.30573391668502287,1.2160381069572817,1.8500087122572504,0.03380809547856016,0.0016474679970053725,0.032670945600831454,0.04326444221741936
4838,0.1680357689169512,0.6665855447441374,0.4334031987574543,1.4903088132315057,5.85891357068523e-05,0.09174236901989154,1.0564198187697866,0.47864579489154513,0.021855424479589897,3.8684844374457247e-05,0.09901636549098733
5478,0.16095677090563867,0.6348841077785005,0.0003741856352973554,0.03446459352759041,0.02850514125383407,0.15786190844847575,1.2721774995824486,0.8047922295134486,0.39903968597772094,0.00028379097527031,0.2876408613671419
6374,0.4599807281403033,0.6499820979335658,0.20712446754719605,1.377729969633811,0.18449343193977144,1.4999874060301575,0.7407649578030095,0.0574457461083147,0.10010864272707373,0.17865615356003917,0.09900351889942544
7402,0.26538502395929203,0.3292203105979783,0.14952678840462894,1.3766562058837886,0.08146508485249421,1.154857455555644,1.6242489035355054,0.13157920893398695,0.04298060780637705,0.045752291844772155,0.012614648979192011
3947,0.08132583972865753,0.6576910830442231,0.36585460765154604,0.01977984503540458,0.19794627087767036,1.445208396876576,9.166666616902265,6.666665594687631,3.4897280305376857,0.08271648942431836,0.6666658679436411
2927,0.24537583531032686,0.6666666677777775,0.712379509026231,0.4273033001860613,0.09230032341260008,0.004168362502707815,9.166666667361111,0.008583978229763596,2.289042575106843,0.012804487777719633,0.12193661688537466
