,blasts_train,leuk_train
3841,8.306873393395842,0.8049836211005388
1666,2.100252442571878,1.2314611676365261
4098,22.412022504066872,0.45260952375518776
8322,6.888529809220181e-06,0.052988883746547345
3717,5.776279574771629,0.5166305380215538
7687,0.6949788646366943,0.48446833334444594
3339,10.807948932961667,0.10523008695430501
8205,4.546290591972217,0.8028463964293657
9102,inf,inf
9357,11.364558987643381,0.7525185342420848
6416,inf,inf
3347,13.77594015159594,0.04931217438484078
6804,30.184614351689437,0.9000464738697113
8725,17.33783390375916,0.4068503953002508
9109,2.082268769614863,0.3596191386839323
8216,1.289900100966141,1.2690865046536148
5276,26.048020949331928,0.10872752578476191
3101,1.0277674181669147,0.6665366747270137
3360,1.1323384266667478,0.2758852959359122
2467,2.0323986437742,0.6655503642105942
4132,1.9426434675114272,2.915483640205255
5157,9.825605339488098,0.7277009627565844
3110,1.8654267050750695,0.24814343705947767
8103,2.0813829267689163,0.12483244780222245
5161,1.796710465985811,0.27802349691348766
3114,inf,inf
8106,1.1889241542795053,0.5309342341520928
3500,5.392075309838012,0.6717192186343245
3631,6.494379529753015,2.1179497107885656
6450,13.358267604235307,0.4466784846801376
6067,inf,inf
8242,12.527237271657095,0.2079774368346829
2101,0.0016787896473930248,1.3541519103343862
3895,2.3385384619901073,0.9198743139776845
2104,0.9334266382212392,0.0871366743835719
2105,0.003160817028310786,0.24434017112213363
1978,14.456039480236203,0.2848690273412456
6074,14.739544880062727,0.02852343379921307
9145,0.337778686209907,1.3724256462861768
2111,10.222038716032733,0.17907346244682
5568,1.7326766146545765,0.336630834703921
3266,2.008740655847485,1.1882566272737816
3652,0.9062776797611661,0.7369415832722812
2886,0.5919825443942508,0.24496790706671154
4935,2.5003883656979893,0.40191554383232997
6086,5.0303033623224245,1.0161019447460178
1100,1.8562920265354055,0.6655125568289706
8013,28.31077400841974,0.5698706795066506
4046,0.42422934956364095,0.015507659628087221
6735,5.970287071327238,0.3851559793563392
9553,17.906712808485757,0.3284952906494661
4181,6.862836381973912,0.2695436131849057
8917,5.697360987346415,0.09280066252993592
8793,4.107936913583499,0.5786851332976461
7643,1.107080476864481,0.3859606334764133
7773,15.51855793329521,1.4964675649566483
9823,13.433941515579253,0.23362948318002313
7908,inf,inf
4838,inf,inf
5478,2.070140430017433,1.9787656918967405
6374,3.6554919855730925,0.359965510217245
7402,4.503086577704166,0.3211191974183832
3947,5.286764096581206,1.9350750341831373
2927,3.347400294370239,4.347929382854067
1393,1.6163375023606756,0.11528391913213422
5874,2.0423243949625743e-05,0.46678120054298744
7537,2.707849202954263,0.7292700221386272
3447,2.3145516586765713,0.45790021411798176
9851,0.6210660419584154,0.5207835897880551
6780,2.092406471651124,0.2668002456892639
8574,0.003607718585568945,0.9763627552332369
