,blasts_train,leuk_train
3841,7.341714490193601,0.9096583914438041
1666,2.3145507364102578,1.3256218260775376
4098,24.721027328096127,0.5126748887074869
8322,0.0031076838064078367,0.05826675789877044
3717,5.728386182927956,0.5411717036735426
7687,2.600712982927881,0.510348854838211
3339,10.796554920333277,0.10332990803154965
8205,0.8035157930065903,1.0567802982923495
9102,36.71378096535602,1.4963611929565541
9357,11.533099275117962,0.7198778680861125
6416,inf,inf
3347,15.695447019204673,0.00012072280372219783
6804,22.381091713135305,0.859413453575711
8725,16.24127452336693,0.4622171463524886
9109,2.081064437076885,0.4702758284866707
8216,1.3383782439512057,1.2854285872078475
5276,24.565070754522605,0.17303614501005424
3101,1.0348725139292627,0.6600824637470536
3360,1.3011126682271448,0.7416310660616461
2467,0.8709317341497013,0.8048057359643913
4132,2.1806854752330973,3.3801908888445094
5157,10.367748562042255,0.8879513289994806
3110,2.8969817388101022,0.3011749068425658
8103,1.745162791065252,0.02898467283337173
5161,0.8510112356591826,0.28616822942886777
3114,6.204847052596916,0.28526607397981085
8106,1.3687731577583293,0.5274014870862949
3500,7.540150417051816,0.17085931326828038
3631,6.45904901245901,2.2775477570910874
6450,10.78576574528606,0.9898003099493413
6067,1.6269739011442466,0.4973755376549475
8242,11.773403468700742,0.24118417178952922
2101,0.005335056638825817,1.4907006730112953
3895,1.071712607631219,0.8911159520146111
2104,7.645151796867956,0.119216437040444
2105,0.6382628705887016,0.27202071612554374
1978,9.62495568439093,1.1183579916754587
6074,14.165270354804898,0.02496824367766083
9145,0.3435459706571259,1.39487784446455
2111,10.066783437481947,0.6589733840911464
5568,1.7622447845356408,0.522463158355277
3266,6.879239038951023,1.3324742770729905
3652,0.9009510471070333,1.463649757435251
2886,0.5955711162950699,0.24427113875787024
4935,11.240965674506535,0.3944889347484094
6086,5.028477586929656,1.02262528222188
1100,2.1031834220016274,0.6742417303361401
8013,27.32670872840235,0.6211205258023266
4046,0.32652695378318647,0.023063319735197624
6735,4.769130100882267,0.5371927056454281
9553,19.183604898381798,0.41186631252664696
4181,6.854043944646874,0.3989722671370239
8917,6.6677121469227805,0.1183308680120321
8793,5.321136506529998,0.4966412768279225
7643,21.271324324322016,0.47278154028872627
7773,13.919192880647756,1.3222046402312784
9823,7.350862073154356,0.24254779016000422
7908,15.998612627532383,0.307393140958716
4838,inf,inf
5478,0.7317609122481267,2.1247116079178014
6374,4.320923879594355,0.3589156559989333
7402,4.564358482571853,0.3942150630572356
3947,5.0757548448681735,1.9557621377685361
2927,3.4836072271798306,1.1698393886022356
1393,1.5788991404706063,0.18784106354921698
5874,7.715765223547629e-05,0.5683804474795121
7537,2.774711769271205,0.8166740833987447
3447,2.490804039267055,0.4032836678606547
9851,0.723137297547833,0.548292982954986
6780,2.120552562583393,0.2663312632403994
8574,2.0412423008786074,0.5640594420391153
