,ktr,gam,slope_ven_blast,slope_aza_blast,slope_ven_wbc,slope_aza_wbc,B,Xl1,B0,p1,bi
3841,0.6666640765808592,0.06082703722870374,0.003898406515838617,0.08470339172861137,0.01912949568262478,0.024030718500284043,0.6054198057437448,8.765474404673946e-05,1.4503848273034958,0.05061863832884919,0.6666666576926322
1666,0.15263690034072624,0.6666666677777767,2.417025537316489,0.008625892100522888,1.964352069059181,0.02221660459298863,1.86236021574705,0.3494043011567976,0.3775583266935345,0.05263794953879117,2.2743283726122924e-05
4098,0.22277527597812577,0.4333604678601157,4.285714286734687,4.2857142867346845,0.15002645210724477,4.285714286734692,0.7118490497239733,0.3261411934793407,0.47520295167747967,0.006529516303320961,0.07437821062600465
8322,0.44734729103636833,0.652515437517852,0.36342786420906487,0.7375267073777636,1.6885605177708716,1.4348491836514385,0.2547020420744607,0.5000001618526302,1.3735379805756693,0.009532298183287104,0.01793718286432411
3717,0.1772260903550455,0.666666667777776,4.285714196134335,2.1043209147950535,0.900756565726845,0.019059312605292127,0.753306481225169,0.7396152967658549,0.33992490018055294,0.03038678698624244,0.1509193835591933
7687,0.12936447712674787,0.5982609629015411,2.392448679201183,1.156220498585846,0.8099902523876817,0.395648948036817,0.772567917610102,0.09162922374282263,0.002292435594810388,0.024875425254814173,0.6285053858926586
3339,0.6273694351677128,0.013104015222701996,0.5850302101490761,2.7321354885544586,0.8167762836099828,1.7372617949484426,3.802210027840916,0.41087562368210384,0.31336628851803616,0.0032130015284605657,0.0898333032105744
8205,0.1676178178853668,0.6186915067491227,1.370845323755741,1.8872322373439232,2.6063370753178408,2.2622039798689726,1.4034220515003035,0.023753902740985922,0.24961803911597583,0.02898398356152935,0.15369471996028874
9102,0.604228226735904,0.06981611860641544,1.0621980649369616,0.04291551478981386,0.07740365455607513,3.986331424473975,0.7279412665027716,0.6931495498551111,0.09993223763817796,0.9166666527077253,0.24315875060757028
9357,0.250184533799232,0.5996884449637204,0.9274217533509438,1.6578472334345118,2.0758900143704064,1.0207159192470674,1.1817655589513845,0.052324551524382056,0.037668325731992996,0.0011874965686534918,0.04796826473949847
6416,0.6666666677777743,0.1751104689882881,4.189202261041739,2.965193751951767,1.8656101272135701,4.285167735424686,2.190444068270693,0.33261104907169037,9.166666667361115,0.010141396444485234,0.01382334136935358
3347,0.6477465600640759,0.04355519153979802,0.7700854844163936,0.808756793245713,0.03252327427064571,3.6000763122070207,5.824616603362902,0.18859054437622993,0.9800105085302049,0.09987887666400772,7.058497930735487e-05
6804,0.15557236837940827,0.5878819381370722,0.0019402217331169081,0.3613609902185956,0.6556669099631005,4.285712302298827,2.672147426386229,7.906144383772857e-05,0.5812544845911493,0.031609972159415335,0.6666666677777783
8725,0.039611956918458355,0.6514306418416878,0.016519325036428535,0.16361986402447237,3.7420077160172265,2.984121857141951,9.133185003465444,0.018535790089722923,0.09688349815830627,0.0051225395651721935,0.4315883791511937
9109,0.6666666677777885,0.09551276774280396,1.899303605330449,4.176942757018979,0.0012235891621882901,4.285706904038907,1.9294852923136994,0.7998743206350633,0.19971367268379814,0.08524028466274272,0.0010878592943798459
8216,0.33093760721955723,0.6666666677777775,4.285646673726761,3.127222400931669,1.0477760310846524,0.11210991542684318,1.9752687182860507,0.3006396244186732,0.20924651586490145,0.029509258302856993,0.5872635226040755
5276,0.6666666677777767,0.4953676152198302,0.7204091486083325,0.08248153675981641,0.06051139043476299,1.0723433385973231,0.32101197000351916,0.33399885751247166,0.6496682827972189,0.36228107405568216,0.04000161236225834
3101,0.10575607045825279,0.6666666675353166,2.5539073392336737,0.015124646904507764,0.5059403951166276,0.02136164995491798,0.9999503551121715,0.21544527459961343,0.276797764693756,0.01836390502348405,0.00098686490402121
3360,0.39827608996942304,0.07260448680095465,3.779546208832124,0.5367049076410317,0.7392122450218737,4.2857142867347005,1.5319646025301945,0.7774143883296557,0.052772987637165356,0.01893913650694652,0.16948393157420957
2467,0.04581239966167772,0.6665039468452753,2.4238470722441874,4.285682622314432,0.3797722567548174,4.285651364377471,1.9585628033398046,0.2884224413393868,0.6355574182485604,0.0304357914361095,0.0878334145279834
4132,0.14062836410348864,0.42004717547739717,4.019054025882358,0.4203894778971736,0.31410068728276885,0.44305930390748033,4.252109612903723,0.250600703862765,0.004778513137561941,0.07437910723926602,0.24161825929784772
5157,0.5657576317523713,0.1722664967744273,2.1103840665583693,4.226710780812598,0.024190026657490114,0.010618256779987826,0.5337108545403223,0.4919829597623427,0.10995876494826465,0.025856757702865045,0.35916359530252695
3110,0.1593188446191365,0.25846230937005954,2.8402493076032895,0.14867226188787763,0.0011744067447827882,3.254828826858863,0.9043369218479167,0.719930558023819,0.001022551311590307,0.05540399097276445,1.8500945729552006e-05
8103,0.19061589763108075,0.4490980959874443,1.47109621581548,0.9194364597306983,0.8427214258915652,3.215166664431777,1.224710878477151,0.11483695744810674,0.9099896260673613,0.3217186494675543,0.051475881781789905
5161,0.18560578186578566,0.666666667777779,4.251839566518871,1.4164171766187814,4.2857142867347005,2.9790050326149453,0.5412379927256008,0.8499853754960275,0.07296438817420205,0.36741249648899715,0.22540686602333837
3114,0.6666666677777783,0.09284235891403002,4.110566605990778,0.26228491638599244,0.6964995943833066,0.2065522160789551,0.5293411348973099,0.5911694627864771,0.000396814288669591,0.019611858604541194,0.14082787399278707
8106,0.22372425086321476,0.6666665793150188,3.8282584490523903,0.46659779219484915,3.287778435650699,0.5971561975641964,1.1229807759623232,0.298260656737769,0.032596481829774135,0.021880574529998642,0.5486593657934042
3500,0.557790384706216,0.1294177285396908,2.280933106218996,1.0190758536965798,1.2222232314881056,1.08004458004863,8.913195896224606,0.940821217476923,0.10218602508602243,0.8293898556201178,0.6666663299329204
3631,0.4994781154804634,0.14654736879633404,1.6452927414995033,0.8446255748973277,2.499112174368594,0.5649019974159868,3.8750691849473147,0.6002091940320937,0.021198608894062044,0.05439769162458445,0.018235437156085745
6450,0.25272933381892343,0.5691113223568934,4.180454020124336,1.0161769150162918,1.980517751190449,0.5799750898724648,1.0810052405154182,0.2618584524850356,0.025790624738857064,0.004028849129094994,0.029586921956691697
6067,0.47750644308438117,0.3605934756010123,3.56249130807399,1.8610565286633012,3.427035518265107,0.5841526548431111,1.3693022937877364,0.6901978953662656,0.18194723799880386,0.07642244555894806,0.037930375625504886
8242,0.09342858749881072,0.30262462063165224,0.1338969921506663,1.58885622569443,0.3567959794106302,4.285714286734692,0.8670863329511811,0.016489861889325868,0.4375531977699568,0.008140184369983098,0.14366386804809578
2101,0.5158420295912824,0.6666666677777767,3.334812123480544,0.6962518215902713,0.8934625060660494,2.1422220359565527,2.8205797756463618,0.042737754457862404,0.06579029806184485,0.2737175197475137,0.3867494749194785
3895,0.6488373720968904,0.47486375850611606,2.66939661146328,0.33043445015875694,0.3292226714548421,0.2906867679547324,1.5729252931112236,0.7998426232881024,4.713531951324509e-06,0.05358446796603359,7.336410477860024e-05
2104,0.6641228104114507,0.6652624094450484,4.078639632138207,1.0406824965529453,1.7287629368852433,0.35809841628052186,0.19909287281065968,0.20966971714479704,0.08282910858676881,0.028384947208637542,0.005699804742119002
2105,0.09264172019320491,0.5488270180518345,2.6500862176536355,1.7798772082904546,0.861872993557456,0.0628984291169256,0.8425039249761159,0.02509250890756921,1.25037139687147,5.851499743391508e-05,0.020775505887746445
1978,0.6666666677777854,0.27390593829655874,4.285714286734687,0.09368664455794357,0.484789390701676,4.285714286734696,0.5311050058845448,0.8133436235194837,3.5443224588403592,0.024676227620567173,0.04225470806433224
6074,0.12707116877036004,0.4768367596510164,1.1452722676196625,0.006009281394127619,4.28571428673469,3.410959747088694,0.9285876086695213,0.5501917746446371,0.060157545814211046,0.20122856523322133,3.2754287610586516e-05
9145,0.12286523212525184,0.6666666628127275,2.4194381308851156,0.10805943325601741,1.1706068090875328,1.199720811264582,3.5654761184600714,0.09898142992019862,0.11544189113768125,0.027840138418328077,0.25495503651496887
2111,0.27004841885937736,0.6666666677777783,3.380267373697304,2.9067858060660234,1.0937416430023799,0.9097963198755972,0.4987385929031153,0.006301012099418909,0.03893778184275836,0.006555881267526052,0.08018946854702587
5568,0.2221532952134414,0.12701878898265934,3.147653669038541,0.019310125222080476,0.24378053711941652,4.26810801060648,2.5573003922313218,0.64955550692245,1.5052437923055428,0.08518506715136107,9.358334007510964e-05
3266,0.16063991668658315,0.6666666677777783,4.156100177317824,2.2384865895500856,4.285714286734704,4.285714286734692,1.5912928155210895,0.5906768433335798,0.00935848140748928,0.2243699856449765,0.6666666677777783
3652,0.17474286648244058,0.40610380443312327,3.4711769959588494,2.419109211835298,0.6988100567712151,3.1549930519706386,1.7204800241884288,0.5000295971670803,0.02069364879416551,0.04044888232284907,0.12286295480986945
2886,0.3547969641373616,0.4867481203518956,3.1856196494475624,3.8254900980289763,0.39949121743036486,1.2277403041817756,1.4191305302326738,0.22990388690878505,0.017987775873027724,0.035242875607280566,0.014790381909923682
4935,0.2823250021563876,0.28130281520937717,3.7793888359076924,4.285693747500395,0.7354408758353653,3.985774068607965,1.6029224571776006,0.29997799569822314,0.0959469243688376,0.517738357058304,0.24572073114205548
6086,0.23038810423459632,0.19384093757405899,1.0793824279682633,4.285714286734692,0.3494345046074434,4.285714286734696,5.814821085704288,0.7893310473333286,0.00023156685937401363,0.14206867012661437,0.005176417225528787
1100,0.08759765260174363,0.6368304066781548,4.281499779914803,4.2239471613086685,0.7361706326227567,3.30597201377429,4.761377726023188,0.12073047460252137,0.00024958055775445537,0.0001056412007677946,0.002083704271707707
8013,0.0757739391785036,0.5929719265654035,0.00449064775416382,0.5966857989499661,0.05242685633301708,4.273848231527054,1.3701035113790152,9.369078242413304e-06,0.045114976161100544,0.028810300406666618,0.16274164872728325
4046,0.18558787608047314,0.6666666677777735,3.9822374706354284,0.25131005485810676,4.169611158421944,0.8233056913030694,0.05920140443620336,0.4599788648010634,0.20005167047898387,0.3088894990884287,0.01634736031581839
6735,0.09454513754271453,0.6666666677777775,4.285714286734702,0.115373469067236,0.8310178327924568,4.285714286734693,1.3590674793698285,0.6153458231124442,0.9423465967355417,0.022514725572273978,0.6666666563502268
9553,0.6666661468886989,0.006809351494728746,2.49564969749794,4.285597544643361,0.5545595860018459,1.041589162060496,0.6421056253069888,0.5345090958653149,0.35231387252754764,0.030647223767779726,0.03511454134702938
4181,0.20919880127288581,0.6666664604628503,1.8229702335709719,1.7229347100924612,4.285710115614725,0.5809640875087267,0.3747324486380308,0.006572192631834252,0.14894374233681962,0.0067635976958953245,0.1294543378239104
8917,0.1022436697496267,0.5282132272822443,4.285712430617247,0.4271904951182869,4.019946706114731,3.6760794167366972,1.1568774292243635,0.27137233365302565,0.01157196301818851,0.4506328488401855,0.0430497879117306
8793,0.5614913698266835,0.36889317850937275,4.189967574786122,1.032376931969373,1.604292046178303,0.8091575349950577,0.645354401297509,0.14187371836236745,0.04911434152937228,0.016160120847824377,0.10380360709254265
7643,0.6645991609181433,0.2626502575393242,4.06310421837934,0.20695184051088622,0.056415661095836206,4.155049599305775,1.4333470435000883,0.7000948068942208,0.0035017878279663033,0.05446071812122572,0.16574153224728938
7773,0.16260538385710557,0.6625173619408875,4.014903688034347,1.8162533452587069,0.8123210905169597,0.9743741842957636,1.841703752268796,0.10487785310902116,0.06163962918086369,0.0011378200312934241,0.06403290313106165
9823,0.6666544713925993,0.274358453396631,0.012790135847957754,0.6296516612705889,0.8890758879798332,3.2581681847380035,0.5455726705598133,5.17806816945525e-05,2.1408332218076156,0.05298239989304586,0.11646027165658711
7908,0.666666667777779,0.6666666677777767,4.285714286734692,4.285714198665987,0.35976275423886395,0.40129324746578404,0.3009034545515268,0.6380074641012401,0.03720160302598683,0.007810115173971762,0.021800766310080107
4838,0.2195183719801633,0.666666667777779,4.2857138218933635,4.205679908638848,0.171027125930263,0.7460733931451675,0.6278863193367289,0.23766245548848852,0.035997925811232,0.005022422107520382,0.05344888921787503
5478,0.2551893503757382,0.6115960400583681,3.174025109233666,1.0654443697639606,2.846241086119832,0.9225939497963163,1.4910026518423898,0.11815786820187761,0.06645615138552716,0.024056098120051453,0.08233589086624722
6374,0.2055852353900292,0.2580369591638065,1.1658017384307868,2.094158677000118,0.6608911995983919,2.6208946495752308,0.3075826064777807,0.09583783609135156,0.3127754348205396,0.03155338105026972,0.021110510102781182
7402,0.1866927715770179,0.5381364202345518,3.4191075118071894,3.4753331947046022,0.9080894544262417,4.2857142867347005,1.1351751494367943,0.24239114858499458,0.3500843918580229,0.016992539518522913,0.6666664766838101
3947,0.38362464374431743,0.6664765754078088,2.323392484146501,0.1504101040860921,0.0014670327244247826,4.188987653909037,3.3034003165737023,0.3692969899233678,3.95290681847772,0.6331565806890419,0.02914109356012527
2927,0.2323541492518115,0.666666667777779,4.285712485267662,1.6838141447219415,0.4352833432690669,0.0008126226606304766,9.166666667361099,0.23438195933462716,1.5382386424872205,0.001341720376474623,0.0007230173313845514
1393,0.6666321083386789,0.1911296987340827,3.0357424975938496,2.4410675726085516,2.3641311280730855,0.6675872151395366,0.6260943279827416,0.5699427731483491,0.3284874837122208,0.1477392145678352,0.14351683074401278
5874,0.19762320172434716,0.6663439943665089,1.5639595855349717,1.0751818540923428,2.224185783103574,0.2351476060696915,2.3156662342409615,0.49999997508026334,0.017554766952188806,0.13656352748456813,0.208536506980585
7537,0.2533331447248495,0.6102832399163249,4.285713929143212,4.271327551246247,2.3059127844706695,4.099317336049896,0.5794533625835895,0.36539866276156074,0.0008775959028336278,0.03247951196039336,0.13080735522773174
3447,0.3496246214968968,0.666666667777779,2.779877025430979,0.9531254814255312,1.4721236238209396,2.2744372510439934,1.0359316584366376,0.29772648080925673,0.013027651214186807,0.0332112678004475,0.2498339909498969
9851,0.38095805858335735,0.666666667777768,2.1618194980979286,4.2857142867347005,0.6854098218777366,0.062482391312052646,1.4395581013652174,0.12839739521687568,0.38881693757546143,0.03159704781238121,0.00020549087228491133
6780,0.27245604089154296,0.31220860277955265,3.448565724761281,1.8681341439220547,2.801848868459417,3.5364062098746727,1.806140191540745,0.8500649423351437,1.087533074910595,0.1036726521251488,0.30899817149383807
8574,0.4451597627244218,0.24092674470474013,2.216354859742911,0.17019680721618777,2.9682024076126767,4.281834210832422,1.5122812292698304,0.8800010100137443,0.029156031441817803,0.08454749343736778,0.012546738696222809
